intervalMs,submitMs,count,revision
47.267,47.163,4000000.0,27.0
43.142,43.07,4000000.0,27.0
58.503,58.392,4000000.0,27.0
18.377,15.033,4000000.0,27.0
58.36,58.316,4000000.0,27.0
46.187,46.09,4000000.0,27.0
44.872,44.785,4000000.0,27.0
41.413,41.35,4000000.0,27.0
38.125,38.068,4000000.0,27.0
35.819,35.746,4000000.0,27.0
38.933,38.83,4000000.0,27.0
50.263,50.222,4000000.0,27.0
15.59,12.821,4000000.0,27.0
47.124,40.424,4000000.0,27.0
33.421,33.353,4000000.0,27.0
45.217,45.148,4000000.0,27.0
27.518,27.444,4000000.0,27.0
38.839,38.747,4000000.0,27.0
34.369,34.32,4000000.0,27.0
49.767,49.702,4000000.0,27.0
56.057,56.022,4000000.0,27.0
3.172,0.894,4000000.0,27.0
51.674,35.686,4000000.0,27.0
37.906,37.833,4000000.0,27.0
35.009,34.943,4000000.0,27.0
32.066,32.014,4000000.0,27.0
37.405,37.348,4000000.0,27.0
35.237,35.171,4000000.0,27.0
32.306,32.23,4000000.0,27.0
34.182,34.094,4000000.0,27.0
50.711,50.623,4000000.0,27.0
16.08,12.734,4000000.0,27.0
40.671,37.36,4000000.0,27.0
35.601,35.554,4000000.0,27.0
34.617,34.527,4000000.0,27.0
32.292,32.194,4000000.0,27.0
37.508,37.435,4000000.0,27.0
34.488,34.436,4000000.0,27.0
43.965,43.892,4000000.0,27.0
26.262,26.171,4000000.0,27.0
50.992,50.94,4000000.0,27.0
13.676,10.828,4000000.0,27.0
42.587,32.14,4000000.0,27.0
34.481,34.372,4000000.0,27.0
35.49,35.384,4000000.0,27.0
37.172,37.086,4000000.0,27.0
36.046,35.962,4000000.0,27.0
35.407,35.318,4000000.0,27.0
38.022,37.971,4000000.0,27.0
39.536,39.467,4000000.0,27.0
49.376,49.318,4000000.0,27.0
15.42,13.033,4000000.0,27.0
56.149,56.103,4000000.0,27.0
37.642,37.534,4000000.0,27.0
34.826,34.725,4000000.0,27.0
45.625,45.574,4000000.0,27.0
39.503,39.402,4000000.0,27.0
40.81,40.736,4000000.0,27.0
40.763,40.668,4000000.0,27.0
50.953,50.908,4000000.0,27.0
13.195,7.917,4000000.0,27.0
57.862,57.0,4000000.0,27.0
42.148,42.01,4000000.0,27.0
39.264,39.211,4000000.0,27.0
37.92,37.853,4000000.0,27.0
